,fountain_pen,gown,chain,peacock,maypole,viaduct,black-and-tan_coonhound,horse_cart,trench_coat,leaf_beetle,comic_book,microwave,African_chameleon,screen,dishwasher,dumbbell,alp,mitten,violin,muzzle,sulphur_butterfly,swab,rain_barrel,American_egret,pickelhaube,basenji,medicine_chest,passenger_car,totem_pole,dining_table,schooner,dragonfly,Siberian_husky,squirrel_monkey,marimba,ladle,American_lobster,scoreboard,jacamar,screwdriver,vase,water_snake,llama,frilled_lizard,German_short-haired_pointer,sorrel,miniature_schnauzer,Airedale,standard_schnauzer,letter_opener,garden_spider,red-backed_sandpiper,pencil_box,jaguar,malamute,Tibetan_mastiff,tiger_shark,Dungeness_crab,analog_clock,abaya,beer_glass,lumbermill,steel_arch_bridge,parallel_bars,Weimaraner,CD_player,Brabancon_griffon,bullfrog,beach_wagon,typewriter_keyboard,spoonbill,nail,bannister,African_elephant,Maltese_dog,guillotine,espresso_maker,hamper,quill,jinrikisha,potpie,breastplate,rock_python,killer_whale,espresso,revolver,paddle,Australian_terrier,English_springer,spotlight,loggerhead,tarantula,carbonara,admiral,ringneck_snake,wooden_spoon,aircraft_carrier,barometer,tusker,window_screen,gas_pump,redshank,beacon,bookcase,baseball,walking_stick,Christmas_stocking,goldfish,traffic_light,water_bottle,plunger,window_shade,flatworm,leatherback_turtle,white_stork,jay,bald_eagle,binder,mantis,bow,bathing_cap,tennis_ball,affenpinscher,orangutan,lorikeet,yellow_lady's_slipper,ice_lolly,sulphur-crested_cockatoo,chiton,lacewing,pillow,Pekinese,wig,African_crocodile,shovel,coho,agaric,tree_frog,mosque,Doberman,weevil,terrapin,milk_can,seashore,picket_fence,spiny_lobster,gasmask,barn_spider,Shih-Tzu,sea_urchin,plow,academic_gown,Italian_greyhound,Pomeranian,Norwich_terrier,tabby,polecat,moving_van,military_uniform,stage,limousine,suspension_bridge,bath_towel,hamster,American_black_bear,overskirt,oboe,obelisk,altar,grand_piano,envelope,albatross,chimpanzee,missile,thatch,bottlecap,bicycle-built-for-two,American_chameleon,armadillo,water_buffalo,bullet_train,coyote,space_bar,theater_curtain,fly,brain_coral,beer_bottle,tench,toilet_seat,African_hunting_dog,Shetland_sheepdog,Bedlington_terrier,robin,Yorkshire_terrier,Windsor_tie,timber_wolf,porcupine,wolf_spider,black_swan,Old_English_sheepdog,garter_snake,sunscreen,parachute,sleeping_bag,sandbar,brambling,prairie_chicken,ostrich,stole,freight_car,spotted_salamander,hog,power_drill,bluetick,chocolate_sauce,custard_apple,Gila_monster,oscilloscope,panpipe,lycaenid,cheetah,Rhodesian_ridgeback,common_iguana,pizza,stone_wall,coucal,minivan,ashcan,feather_boa,ptarmigan,king_crab,hourglass,red_wolf,redbone,echidna,water_tower,remote_control,acorn_squash,European_fire_salamander,whistle,chain_saw,seat_belt,knee_pad,platypus,Eskimo_dog,volleyball,book_jacket,bakery,komondor,Walker_hound,head_cabbage,ambulance,Sealyham_terrier,turnstile,ice_bear,patio,bolete,toaster,indri,pelican,torch,cabbage_butterfly,electric_guitar,Cardigan,dough,artichoke,toy_terrier,dishrag,digital_clock,magpie,badger,trifle,shoe_shop,papillon,English_setter,monitor,accordion,whiptail,backpack,Indian_cobra,frying_pan,chickadee,patas,kimono,fig,Japanese_spaniel,orange,rapeseed,carton,hot_pot,apron,white_wolf,dam,whiskey_jug,gyromitra,green_snake,Indian_elephant,dock,snorkel,Lakeland_terrier,fire_engine,Brittany_spaniel,fox_squirrel,three-toed_sloth,dung_beetle,abacus,barrow,ground_beetle,chain_mail,pop_bottle,dingo,mixing_bowl,trolleybus,tricycle,drake,saltshaker,hartebeest,Border_collie,keeshond,volcano,ski_mask,tray,Ibizan_hound,Dutch_oven,Sussex_spaniel,nematode,packet,moped,cairn,Samoyed,hare,bookshop,Dandie_Dinmont,goose,box_turtle,bulletproof_vest,zebra,sweatshirt,poncho,harp,toyshop,velvet,gibbon,trimaran,jeep,fountain,kuvasz,jack-o'-lantern,washer,electric_locomotive,langur,red_fox,slide_rule,umbrella,water_jug,sarong,yurt,stinkhorn,pug,cockroach,projectile,alligator_lizard,confectionery,acorn,four-poster,rhinoceros_beetle,ruffed_grouse,dowitcher,binoculars,Egyptian_cat,hognose_snake,mortar,dhole,EntleBucher,notebook,bell_pepper,daisy,corkscrew,castle,bee_eater,sidewinder,half_track,ballpoint,Chihuahua,zucchini,gazelle,strainer,caldron,puck,Leonberg,mountain_tent,crib,Saluki,bonnet,hook,tape_player,butternut_squash,giant_schnauzer,malinois,disk_brake,sea_anemone,basketball,quilt,grocery_store,rugby_ball,rock_crab,spider_web,punching_bag,black_stork,carousel,flagpole,jellyfish,fire_screen,banana,hard_disc,miniature_pinscher,grasshopper,starfish,plane,sloth_bear,cliff_dwelling,Bernese_mountain_dog,maze,container_ship,wire-haired_fox_terrier,cassette_player,bell_cote,pinwheel,cuirass,Rottweiler,Persian_cat,valley,ox,scabbard,bee,bow_tie,Scotch_terrier,iron,jigsaw_puzzle,bobsled,manhole_cover,Labrador_retriever,tractor,bassinet,macaw,handkerchief,ram,liner,ant,hair_spray,sax,television,cellular_telephone,screw,microphone,cardigan,loupe,partridge,bassoon,capuchin,magnetic_compass,eft,switch,indigo_bunting,running_shoe,bagel,chest,ibex,miniskirt,red-breasted_merganser,puffer,lipstick,banjo,king_snake,paintbrush,honeycomb,hornbill,consomme,printer,otterhound,shower_curtain,monastery,potter's_wheel,flute,necklace,yawl,sunglass,coil,steel_drum,curly-coated_retriever,safety_pin,airship,refrigerator,cowboy_hat,modem,wine_bottle,home_theater,wreck,Border_terrier,bustard,radio_telescope,hyena,sewing_machine,amphibian,pineapple,Great_Pyrenees,barrel,hotdog,ping-pong_ball,oil_filter,bull_mastiff,kite,cash_machine,ballplayer,rifle,crate,barbell,upright,Komodo_dragon,parking_meter,radio,greenhouse,Chesapeake_Bay_retriever,sundial,spindle,ocarina,cornet,slot,lampshade,geyser,Crock_Pot,giant_panda,night_snake,menu,scorpion,cheeseburger,cloak,howler_monkey,cougar,common_newt,cassette,long-horned_beetle,mailbag,wool,digital_watch,sea_lion,hip,Pembroke,lawn_mower,sunglasses,black_widow,hoopskirt,bittern,hermit_crab,cannon,banded_gecko,minibus,swing,unicycle,boathouse,lighter,park_bench,lab_coat,croquet_ball,English_foxhound,Norwegian_elkhound,organ,spatula,borzoi,pretzel,perfume,fiddler_crab,megalith,bison,Tibetan_terrier,wallet,goldfinch,trailer_truck,Scottish_deerhound,green_mamba,kit_fox,mosquito_net,Norfolk_terrier,sturgeon,lion,grey_fox,stove,pill_bottle,racket,soccer_ball,hammer,barn,loudspeaker,motor_scooter,spider_monkey,sombrero,wood_rabbit,whippet,soup_bowl,pickup,folding_chair,wok,triumphal_arch,baboon,pirate,Irish_wolfhound,joystick,electric_fan,schipperke,cauliflower,trilobite,bolo_tie,car_mirror,dome,sea_snake,lotion,groenendael,vestment,Polaroid_camera,convertible,mailbox,prayer_rug,Newfoundland,eggnog,bloodhound,restaurant,conch,impala,chainlink_fence,brassiere,tobacco_shop,Irish_terrier,china_cabinet,broom,jersey,can_opener,stretcher,plate_rack,pot,forklift,studio_couch,mountain_bike,little_blue_heron,table_lamp,isopod,mink,rubber_eraser,weasel,stupa,church,black-footed_ferret,king_penguin,mousetrap,oystercatcher,palace,maraca,gondola,airliner,axolotl,ladybug,car_wheel,submarine,hen-of-the-woods,vine_snake,coral_reef,Irish_setter,snowmobile,golfcart,snow_leopard,diamondback,kelpie,red_wine,gar,scuba_diver,grille,tiger,electric_ray,racer,thimble,coral_fungus,drum,teapot,Mexican_hairless,Irish_water_spaniel,tank,space_shuttle,toilet_tissue,thunder_snake,mashed_potato,Petri_dish,crutch,lifeboat,bikini,coffee_mug,West_Highland_white_terrier,bathtub,cock,iPod,cab,doormat,golden_retriever,canoe,lakeside,butcher_shop,purse,brown_bear,buckeye,beaver,skunk,warthog,mouse,leafhopper,wall_clock,hand_blower,fur_coat,shopping_cart,balloon,cowboy_boot,sliding_door,siamang,dogsled,hair_slide,school_bus,monarch,assault_rifle,street_sign,safe,snail,vulture,pomegranate,pick,leopard,space_heater,carpenter's_kit,koala,cucumber,Model_T,vault,ice_cream,broccoli,hummingbird,plate,slug,burrito,boa_constrictor,guenon,sea_cucumber,pajama,vending_machine,washbasin,grey_whale,jean,crayfish,standard_poodle,crossword_puzzle,speedboat,macaque,clog,lens_cap,titi,laptop,mobile_home,great_white_shark,oxcart,reel,mongoose,German_shepherd,guinea_pig,guacamole,wild_boar,sandal,goblet,cup,web_site,mud_turtle,mask,beagle,hay,Staffordshire_bullterrier,Madagascar_cat,solar_dish,prison,desktop_computer,Angora,ski,throne,basset,Siamese_cat,radiator,European_gallinule,pay-phone,tile_roof,bib,photocopier,boxer,worm_fence,knot,desk,horned_viper,Greater_Swiss_Mountain_dog,tick,pier,shopping_basket,proboscis_monkey,jackfruit,flamingo,stopwatch,chiffonier,pole,marmoset,eel,nipple,Gordon_setter,spaghetti_squash,waffle_iron,junco,recreational_vehicle,triceratops,wombat,library,promontory,cicada,computer_keyboard,trombone,candle,briard,wallaby,rotisserie,drilling_platform,reflex_camera,scale,acoustic_guitar,go-kart,harmonica,vacuum,balance_beam,cradle,black_and_gold_garden_spider,swimming_trunks,stingray,American_alligator,Boston_bull,anemone_fish,soft-coated_wheaten_terrier,corn,streetcar,Band_Aid,lionfish,garbage_truck,clumber,agama,dalmatian,Saint_Bernard,projector,beaker,French_bulldog,hatchet,Blenheim_spaniel,shield,sea_slug,African_grey,chow,horizontal_bar,paper_towel,damselfly,meerkat,neck_brace,teddy,police_van,maillot,French_loaf,matchstick,shower_cap,breakwater,oxygen_mask,black_grouse,holster,syringe,chime,mortarboard,odometer,birdhouse,miniature_poodle,flat-coated_retriever,entertainment_center,snowplow,buckle,sock,Loafer,house_finch,tailed_frog,suit,drumstick,hen,catamaran,bubble,piggy_bank,cricket,soap_dispenser,hand-held_computer,cocktail_shaker,bearskin,harvestman,tow_truck,pitcher,cardoon,tripod,Welsh_springer_spaniel,Granny_Smith,colobus,toucan,diaper,bighorn,limpkin,Kerry_blue_terrier,crane,ear,green_lizard,otter,toy_poodle,combination_lock,ringlet,harvester,French_horn,bucket,pool_table,sports_car,wardrobe,strawberry,centipede,barbershop,cello,lynx,cocker_spaniel,apiary,fireboat,plastic_bag,pencil_sharpener,gong,cinema,dugong,marmot,bulbul,great_grey_owl,Lhasa,planetarium,rule,file,Appenzeller,pedestal,barracouta,Arabian_camel,quail,collie,lemon,mushroom,crash_helmet,Afghan_hound,American_Staffordshire_terrier,coffeepot,American_coot,steam_locomotive,shoji,dial_telephone,vizsla,football_helmet,hippopotamus,water_ouzel,barber_chair,hammerhead,ruddy_turnstone,tiger_cat,Great_Dane,wing,warplane,golf_ball,measuring_cup,rock_beauty,thresher,cleaver,brass,earthstar,cliff,Bouvier_des_Flandres,silky_terrier,padlock,groom,Arctic_fox,face_powder,tiger_beetle,gorilla,meat_loaf,paddlewheel,tub,stethoscope,rocking_chair,lesser_panda,chambered_nautilus
airfield,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24555433733666687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4933998221360918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.49999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06698275226798348,0.256770005572874,0.0,0.2897998080456534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4091592305378377,0.0,0.0,0.0,0.0,0.0,0.0,0.0944120359371052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2422834818520331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051905987496318744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2294306078669184,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001149793635079824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09604279202566895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3291356747652655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.14697180221262685,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07993445689537723,0.0,0.0,0.005742709064055821,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18894806058902913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23646286159238544,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.49999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4032536958192378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37200173983450074,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2941892135670976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029557998575277803,0.0,0.0,0.4996679716504513,0.0,0.0,0.0,0.0,0.0,0.0,0.18091630168045872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01715267827798945,0.0,0.0,0.0,0.0007250066442186278,0.0,0.0,0.0,0.0,0.3231316148614482,0.33795251686352884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07212031237553865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07698754851588721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21980349010155445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03669498469794615,0.0,0.0,0.0,0.4990851514562182,0.07699850939787943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014124091332361558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2493731051983132,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3271552717215152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27642905585623895,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.3646310705344086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.366957110319877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030600031117024424,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3589463700409398,0.4959106793286651,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06554756117645368,0.019444934751521856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
